,AAPL,MSFT,AMZN,GOOGL,GOOG,BRK-B,NVDA,TSLA,META,UNH,JNJ,JPM,V,PG,XOM,HD,CVX,MRK,PEP,KO,ABBV,ADBE,WMT,TMO,CSCO,ACN,DHR,MCD,BMY,CRM,NFLX,LIN,TXN,INTC,HON,AMD,PM,NEE,UNP,WFC,VZ,MS,RTX,GS,AMGN,IBM,QCOM,CAT,AXP,CVS,SCHW,COP,LOW,SPGI,BA,LMT,DE,INTU,GE,MDT,AMT,NOW,ISRG,BKNG,GILD,PLD,SYK,T,ADI,BLK,PYPL,MO,MMC,ZTS,TGT,C,ADP,CI,DUK,SO,CSX,BDX,PNC,USB,VRTX,MU,CB,CL,REGN,SHW,ELV,MDLZ,EQIX,APD,GM,ETN
JNJ,0.08175441695102043,-0.13955520229802285,-0.16916974531513412,-0.13122051398175852,-0.13763285325051136,0.3412895432930193,-0.27134892193459564,-0.05689411553699217,-0.17572096412779892,0.10275378784312719,1.0,0.09315076732226539,0.2814768568663398,0.4603792429171941,0.18698835045690948,0.25812008624068733,0.16110901787358214,0.46141041026487195,0.41154117625351483,0.4465929554066226,0.41318414573603024,0.022263331824128197,0.1320201268228929,0.2975448285248417,0.024426192654591155,0.1595872165463206,0.31168196977336143,0.30678768600907774,0.4218463241662105,-0.06197212899361347,-0.09806202676198167,0.364405156810021,0.07957201205914308,0.07301813898209303,0.24588020779549785,-0.0692445727234259,0.23048666225707626,0.3145081655180574,0.24806016454350352,0.0539830347763812,0.44731218553092167,0.02975919302817986,0.152805025536814,0.040430050261257414,0.46737292240471,0.1313002100397271,0.08517157857906975,0.06223887911011812,0.022229320619290484,0.1627012053435744,0.09823347437229613,0.09799083990127434,0.2623954207982278,0.21714194678455412,-0.003323874746359802,0.19989928907505314,0.14016134143289,-0.007241546404075704,0.024532779184438407,0.414317243657036,0.42870536414078236,-0.11265322460257546,0.02633707742600196,-0.024828469804688526,0.34014559714319414,0.29030664251486743,0.2496190378486155,0.3296114812187873,0.06413301388895878,0.17279533701888075,0.003934681085191778,0.3432369116757987,0.38337443317135617,0.4300075216737928,0.1268986622285362,0.021597842233161475,0.26585591411326875,0.3498431755246157,0.528213903285156,0.5396393635132282,0.17010169582775303,0.31345106476163026,0.1514810562776611,0.14158853201411664,0.19851356379446375,-0.11313316497437939,0.472452625221236,0.4626594116057659,0.26067340517405824,0.2553753648362542,0.3109465856868109,0.3876274277774148,0.08424548408090463,0.2883524099792258,0.0830400851683556,-0.20640025633040437
JPM,0.4439420557464648,0.4753988981433914,0.540814973236297,0.38311253661163347,0.38983974088238904,0.6268354835650005,0.4265099257431768,0.47100908129668567,0.4578298791000641,0.05926179875375325,0.09315076732226539,1.0,0.6309100271670862,0.12486609738014738,0.3763565436261325,0.3201357266158377,0.43596039599126013,0.10968075514973276,0.07031316116287231,0.061329267183017656,0.18227729628831968,0.3601831939492044,0.42895442831165975,0.34113070013332564,0.596562676240664,0.40431065265968613,0.35695637259502255,0.13122844484158774,0.09954837728205052,0.4143905150792222,0.3588818598531617,0.4798297128355772,0.434209836024015,0.3372084800339866,0.4841750461647306,0.396570009937598,0.08483509118689098,0.049362077092059836,0.5831388617214806,0.8480222140823145,0.08869962021053748,0.854755023413609,0.4128667986334228,0.8783503045830436,0.15539494556579841,0.33814965643505346,0.52301781511821,0.6714212733740622,0.8021795508722287,0.309511583233143,0.7213789049707545,0.45400148005048696,0.2970700904686047,0.5361100057550019,0.43541790616360493,0.12534610161473977,0.4450007158103679,0.3992183632876819,0.5618161527413036,0.3331514731962156,-0.1061577149296416,0.4494909687882703,0.48117568032234437,0.5493071728990895,0.15020853709969,0.40125615288205435,0.4941447972408796,0.2263521236790301,0.5532933243978346,0.6440000045132969,0.49286612547381775,0.07032539540044501,0.3243159052802782,0.22560523299802898,0.2873376505962301,0.8130208516579808,0.5578840881545181,0.037451449394016685,0.07562107120579373,0.0534105747747887,0.5651864822358883,0.23064129265312483,0.7954325649622775,0.763857722485299,0.10470376589550169,0.418026617892281,0.2968690017621119,0.010188582512233821,0.18549713251473351,0.3664768309949741,0.026909081122381197,0.018897123664927042,0.299213681352078,0.4767208122922196,0.4052597911268388,0.5414999765114169
V,0.4900339961819621,0.3576650393424502,0.44701570414081554,0.3405654203306831,0.35060413555249204,0.6228201312878452,0.3174625187979482,0.4008510434447035,0.3953113517820279,0.17414395134495336,0.2814768568663398,0.6309100271670862,1.0,0.358434342182266,0.3327508658694405,0.4234692380831652,0.37586427478584317,0.2653279050362111,0.27549572157699076,0.29841598291270144,0.33026320345704213,0.39170497948973027,0.44338816573926865,0.41126894091268545,0.5564201479521943,0.5396409397202624,0.40953717269239104,0.3595638526977953,0.31892901595325485,0.44970192453825314,0.376761578225371,0.6024716698110939,0.4169588216608712,0.2966333463853101,0.5827184377343398,0.32245602234148707,0.15258285952116032,0.24927108524968242,0.529938524045876,0.5451561138445843,0.29429165548433156,0.6229454679929183,0.3724639632225036,0.6221164402702681,0.3393941890951871,0.4506881499744392,0.4955291185374432,0.4827873690522846,0.6675623130791999,0.24234054900063298,0.5177410574703569,0.36726157045423213,0.38903778619400603,0.6113372034939294,0.42219873503140226,0.2081691704790363,0.40867082052445874,0.3924373508216935,0.523010884104184,0.42662915132139223,0.16359731809649108,0.4134380825778905,0.49404745343433576,0.5601656441922177,0.3303164459425402,0.45936271202595563,0.6019566948663257,0.3336245585747274,0.49333069723905426,0.5647082533087803,0.549968760764299,0.20227017251378396,0.5764250065366268,0.4654037216701828,0.30012591026876606,0.5799246325466215,0.7369171932141783,0.21439357110026397,0.26116848447573526,0.2867068069224283,0.4356716891093671,0.34191667042933516,0.5938962044608661,0.6014168047189823,0.234315793896436,0.334145907398309,0.4909594054765682,0.27786836786155145,0.20937660702601818,0.5235472490783363,0.20967943127329558,0.21637143126913833,0.4205157534196787,0.5658245390445241,0.3437933428170281,0.38441990223889055
PG,0.24994950714200667,-0.00021209333476269286,0.0017267965776119108,-0.074539290570195,-0.07662765896543709,0.366639529001121,-0.17440232001143416,0.052229930346056413,-0.038741782753877026,0.018231589881925244,0.4603792429171941,0.12486609738014738,0.358434342182266,1.0,0.17465926467471496,0.36884038219868864,0.17082202622944345,0.3751935730166304,0.6001087868598789,0.6077704824044522,0.34709581334033923,0.1082697293695782,0.367880218991037,0.24022833716543354,0.16630102403420682,0.23814450300617035,0.2243980257476867,0.45003641143026385,0.3265598836860004,0.07228388759553085,0.035687621357239255,0.4467030491495329,0.12750659899797961,0.10759928801022278,0.3454162835101627,-0.043779229400973584,0.28274927872662853,0.39159964940460373,0.29364519041602605,0.04725849593185642,0.46233765767137436,0.03122157693740841,0.180731496748819,0.05075260927071839,0.3234024924582161,0.24775095827856308,0.12948634342685106,0.04355600961213685,0.13277577322220463,0.025124124521729817,0.13762519729540304,0.08256397338425997,0.3419659916960669,0.33305545477724574,0.11900898127853081,0.2123336085527711,0.1949732013315118,0.06685224035714706,0.13230998345424624,0.3313523958541397,0.46863584152600307,-0.03432949596178335,0.12606846832887283,0.14307313526622126,0.3478545592141515,0.26429760491999515,0.31330052185156837,0.3500709886950793,0.0992433632580084,0.22702066424222325,0.17817336568279563,0.33766264260073664,0.5235886153016545,0.4422501805639426,0.186773241786469,0.07487802063698526,0.4003932473391692,0.2969310928413981,0.477330794277855,0.5308360262973844,0.20909204356983643,0.2726854517828561,0.1894875849568208,0.16104463260911508,0.21828705317986224,-0.09342178911819851,0.5527152595924143,0.7462781597569669,0.21819753439361667,0.3727530926108536,0.15687411875531673,0.5540030083893359,0.20600718160234208,0.3614789065936261,0.09401540542689267,-0.09966709493730856
XOM,0.3563834632930722,0.16608751649457149,0.2444180337815752,0.13396030200584824,0.1385454973444229,0.4188865233460803,0.19183700133001805,0.1826898172996487,0.19069340032340115,0.014384950068314726,0.18698835045690948,0.3763565436261325,0.3327508658694405,0.17465926467471496,1.0,0.25462422807209123,0.8339845717993238,0.17991324757946092,0.1902159369007078,0.14923487651155196,0.22458271235596022,0.2159490731952235,0.09566477188403147,0.32315879356445076,0.3270975407983668,0.1942209980613644,0.3331710376642678,0.15991779517479843,0.21281272987019317,0.1535417654923103,0.11116455925646762,0.38335559526580854,0.3601029512816488,0.2625893844849332,0.36726862161643276,0.32460385449948426,0.08275454724728272,0.24704985624279868,0.3950722961451791,0.3256668689366698,0.1808088827613321,0.3664768121841154,0.26377046816759353,0.38441293421840445,0.24660679724049434,0.2658830499082992,0.39935481595718286,0.415110549363634,0.4113619200489784,0.14975721980350323,0.24794276945210306,0.8097192563325568,0.2761488535043041,0.30361915023758623,0.2454329497586171,0.2006229478565952,0.4134006808737225,0.19440073766149152,0.2646013231936022,0.26797547210855915,0.05514221505599691,0.15959129454450374,0.23259300849044243,0.22353551793850998,0.12362795605856049,0.3938710192096278,0.22568000817897557,0.1740325279617703,0.4079057009062539,0.3875009807793719,0.20464232471905647,0.16066909614483552,0.22945050113738286,0.2794068065982097,0.19982271610311372,0.3683665668045172,0.3065441265344867,0.10480534883447189,0.11927561672814514,0.17700533738412372,0.34537338787615485,0.22023792025129243,0.44530611024794936,0.4191042891637082,0.08193617834811695,0.3178298208190452,0.3229460824570787,0.12310627306666311,0.21453725927816103,0.2248843587539002,0.12288458594921774,0.1100512359336113,0.13129979609731987,0.3694241231371322,0.3239934376091049,0.2189073108907765
HD,0.4544625933161287,0.23229496100192798,0.3603663913688357,0.21099602295840716,0.21515037617540103,0.3729850965340556,0.16923043476240657,0.31514921200661616,0.37933437089983457,0.0557463326723781,0.25812008624068733,0.3201357266158377,0.4234692380831652,0.36884038219868864,0.25462422807209123,1.0,0.29452740765635904,0.24641195588140155,0.3557676061620684,0.24199616082126613,0.23793040943634336,0.43124004548600814,0.45987337076876134,0.3820092639600291,0.38628592296810743,0.3206021632977157,0.40378240212638816,0.30491372894559476,0.26973589254393965,0.37081993590461587,0.1353268689983087,0.4667751697069643,0.36746259104961415,0.22248164611016055,0.414875602007453,0.2259206547878227,0.0417058905378238,0.2750650465997861,0.499084440155752,0.3303573761879134,0.20721705369794013,0.4285441536998271,0.17529196131871874,0.43415787222021945,0.264593722222936,0.239033802869221,0.43484279073926463,0.4323581171918486,0.492093509742703,0.04727525675370353,0.2780680298286501,0.2805822125294087,0.8872687949856255,0.5009787643820836,0.27790156065488003,0.15472355996193177,0.39597148194052156,0.25492641808519834,0.31799952701562795,0.34230378401333494,0.32675686928359354,0.3185151205552535,0.4159876534469267,0.37167522148791926,0.25479111742178684,0.6348394873307373,0.5325454430336601,0.1796555958992628,0.3656808137536482,0.5498811835279447,0.42472488219844884,0.09168305418482943,0.39161122744852533,0.48483791942366716,0.5444167510605504,0.4310493754362802,0.37103058660971017,0.23557556838180063,0.16738739670949962,0.2511738899758756,0.42825324705026807,0.2469707015072722,0.5119928021740273,0.5183847574108538,0.2391319405256972,0.2880613023422968,0.2985693894617826,0.32161014516314745,0.2642734210658743,0.7354955060614928,0.15267453588408145,0.21495819300322225,0.4094544806911213,0.5340363101187494,0.4027413672362338,0.2644686123648015
CVX,0.42201510452078245,0.2553247011034758,0.3247798053282537,0.17899549096248926,0.18203375074514244,0.45049775640842044,0.2912663217268862,0.2407936351367611,0.2682853511539598,0.07348483286730964,0.16110901787358214,0.43596039599126013,0.37586427478584317,0.17082202622944345,0.8339845717993238,0.29452740765635904,1.0,0.21313560119736694,0.20994603923685898,0.13740018963029782,0.2682827949241431,0.24473692672240852,0.1574735320721251,0.3789832346573155,0.4112727492496176,0.21795271355975537,0.38238888156780443,0.16972910915326153,0.233092917057693,0.2207036524137749,0.10520024856844326,0.4450343987560383,0.42707499104160546,0.3321459559877422,0.3927900593497639,0.3446525802857231,0.04638652458192675,0.21541838479823638,0.4071703445557805,0.39198655391269693,0.19458062481996652,0.43258797599107784,0.26969009530847154,0.45352332780706534,0.24570932114566993,0.261812240630566,0.4765591710496874,0.4732324827523473,0.48026464124655477,0.1988267947072031,0.30931258029775804,0.8101271268280343,0.3174975331432185,0.3543593513170737,0.3326024614975463,0.16103792040874626,0.41259294103883265,0.2661255985179432,0.32997052413445704,0.3561508971187903,0.05200417985368328,0.2253473490653654,0.2883199064275622,0.3016011932698078,0.13906473138994063,0.40649251630052513,0.3116550272888624,0.18510719181967356,0.46867943330712697,0.43007478307186975,0.25221652829725777,0.1035674291042158,0.27039524380639895,0.31674796097881397,0.25541435487491465,0.42029029509495275,0.31546640848722424,0.06254820573910541,0.07618456449740539,0.1428288306585187,0.3490651812994144,0.27072522371706703,0.5031437692322359,0.4751119783938426,0.07472140185472231,0.3801781669734978,0.3052360477261272,0.11997574179239494,0.250666679639941,0.2703950115218414,0.08032139151052813,0.08746123677685241,0.17567224267087944,0.47986559834131665,0.28499165000709065,0.285477392758911
MRK,0.21363295932744827,0.06771395433161294,0.07799076291057491,-0.002217597044049327,-0.006557795472207685,0.27170697313592257,-0.01574549416306471,0.08307664022905926,0.0635884169514332,0.13456832128437193,0.46141041026487195,0.10968075514973276,0.2653279050362111,0.3751935730166304,0.17991324757946092,0.24641195588140155,0.21313560119736694,1.0,0.46923228692529045,0.2892215828980731,0.5762483803665259,0.05652059742658916,0.08729593356831215,0.5863742642142353,0.16123457959465715,0.18241361836890754,0.5175507020220411,0.22759893872450684,0.5434238268122294,0.0729097698766276,-0.09519083337281203,0.31693653205641026,0.23580556163470937,0.163228434124039,0.3134207276186627,0.08190374337190659,0.06275686973345179,0.24912492103341144,0.2908824880557272,0.08899145025229041,0.22792885829254408,0.11504448127897605,0.18471469587422476,0.12441006292583318,0.5666609699760176,0.1656937640446611,0.24862118655213353,0.18904632481497163,0.18651833053268496,0.12606460768233635,0.07045568101783095,0.21357785374725588,0.2891284561156857,0.21682859743517488,0.13864186468577694,0.15020566482875294,0.12346111281983826,0.08544466905616796,0.10121189940365118,0.3187287089499948,0.2710091091901579,0.05196798832676969,0.16775561266243108,0.09841120129145371,0.36993822675973154,0.3006865773802891,0.27031455963737083,0.13095079998596798,0.24089145524827835,0.2344968155478444,0.26720888134887294,0.09241317927942212,0.24712638590054303,0.4869591970182277,0.24300402873426655,0.1181901757400647,0.23576854507913356,0.22390485458061588,0.2309646963999609,0.2841355396618769,0.1831903885806894,0.44940277756488634,0.21986972291768117,0.2196451742908121,0.2441870402492896,0.13304790570317968,0.3171553307048067,0.32285015016874735,0.4201132876376401,0.30544451796376154,0.32887794011889987,0.3525613135907979,0.2021456390837182,0.3482294775391622,0.14576562946698668,0.05938919871219159
PEP,0.2507452240846678,-0.028550156261704252,-0.02684393768662867,-0.09500741998746644,-0.08520478747212976,0.3182628616672273,-0.12340843300259112,-0.0032633933099582603,-0.06525670220941751,0.06633283592713207,0.41154117625351483,0.07031316116287231,0.27549572157699076,0.6001087868598789,0.1902159369007078,0.3557676061620684,0.20994603923685898,0.46923228692529045,1.0,0.624445607219145,0.37466398445439664,0.12948398951506931,0.16379031960997567,0.4113167628611384,0.15339998471324887,0.1996531717325323,0.3682408936364772,0.44318002880208035,0.4355195681642579,0.042873963180219084,-0.022533109090418495,0.40792059323130275,0.23154148458514198,0.2030041164203398,0.3288924996950683,0.0005597399971520485,0.1610422398784559,0.4303187567329751,0.3168225433179293,-0.001489764120655781,0.3943653917825922,0.05292240053497338,0.09848182399321193,0.05544003714738827,0.5046474257186521,0.2137853628097558,0.13919236762835901,0.13071481222572373,0.14238047919433947,0.12316975197990279,0.08926595086345875,0.1564206477647319,0.36972892939584867,0.24040452343938667,0.05989376729769727,0.19266813106306988,0.17264641460634034,0.04438427854752491,0.032007760342654804,0.3673254700730783,0.4250231404266856,-0.07223747216793665,0.11546163858832023,0.12029907916029063,0.3538851281982493,0.28673936849638765,0.2653582053897545,0.2571892518438893,0.17610455666910677,0.25210222015709094,0.21423972482277978,0.27258541532444586,0.36858277393452904,0.4318741756478627,0.24880651910900947,0.09674386174885675,0.36297870882190647,0.2972746770111446,0.37997699309040617,0.4693915935947971,0.2885236334958725,0.3908510869635041,0.20542950077096034,0.16079107012335533,0.2627402700537927,-0.006214017098812349,0.43738840012122104,0.5306934536423572,0.3029927071187365,0.35887895781005846,0.1801767628633623,0.6232970730040542,0.2242320851567848,0.34623186552433693,0.11702921153794563,-0.0369839704778867
KO,0.13912638064114038,-0.07532664863402586,-0.14843841210907655,-0.11425294671470612,-0.10917676106410762,0.3081419579454178,-0.19048931726189489,-0.07093550730464143,-0.07885467955325051,-0.009203197151375084,0.4465929554066226,0.061329267183017656,0.29841598291270144,0.6077704824044522,0.14923487651155196,0.24199616082126613,0.13740018963029782,0.2892215828980731,0.624445607219145,1.0,0.3191817056864181,0.05236767214223399,0.2936933530320725,0.16251761926423763,0.12660941733314443,0.102749495933838,0.18995811737191792,0.4927999839954013,0.24780238825946047,-0.05648082477627957,0.06608763186212734,0.3730675998920452,0.07113867740177615,0.10025795388983022,0.23260696217039112,-0.038322441489349574,0.4105865410726796,0.44559601750674527,0.21156676536881544,-0.05723415840286046,0.46927444173540916,0.021531663566991446,0.13202632080746424,-0.00019750059209774958,0.31888687283746153,0.24362646733514848,0.0706308163232373,-0.052596232834399376,0.0035527672995102804,0.15227226734608026,0.09027197206975651,0.02974897326558451,0.20682229240084515,0.3236972131796668,0.05923358803918935,0.29214033633995745,0.1594355344454906,0.05670597653434183,0.0909698531771386,0.3215587407328254,0.4881505548041416,-0.10408695820968955,0.08418630507481221,0.09555333659557737,0.26739458297658075,0.22827374123009828,0.2166983574251984,0.3884197017594386,0.09111578014948513,0.14063306048636115,0.0435855834633879,0.3803614493337237,0.4063864074412441,0.34104547472128866,0.054497118191308425,0.03021469412035581,0.3485887734975548,0.2842728919731277,0.5788316564253586,0.6251125196195301,0.18505933754184772,0.27597791626967577,0.06861736614058898,0.058916776121454385,0.09674874255770317,-0.09134473530470391,0.47594513707155073,0.6369480063850305,0.13178514717679288,0.30667403206901617,0.2261707676219922,0.6032491568431818,0.20155720004004424,0.2526797362902183,0.04883680531775288,-0.1568443227504639
ABBV,0.23853848071438144,0.1192496955620755,0.11127316662659095,0.012902601216734791,0.017335796136732532,0.3170686297559781,0.031634276429466285,0.06808386048600325,0.1346742278750591,0.03126227958446601,0.41318414573603024,0.18227729628831968,0.33026320345704213,0.34709581334033923,0.22458271235596022,0.23793040943634336,0.2682827949241431,0.5762483803665259,0.37466398445439664,0.3191817056864181,1.0,0.09606734256380231,0.18936206718496942,0.46562502637250996,0.2055740390972217,0.15011723629619206,0.4603879799214096,0.22433856439086225,0.36445035585246216,-5.685558493633299e-05,0.013637514278496363,0.37500770292760105,0.26040594433456293,0.2149716306655829,0.2505189746335885,0.06646819328225659,0.21784558684744518,0.30684455796849075,0.2767207017690889,0.1285625733551284,0.29714373362637714,0.14329017099111435,0.20351933227425192,0.19081990500596097,0.54872219749165,0.17987669538833126,0.23329189434873143,0.242637836925879,0.24074182578409573,0.13899195231775172,0.04915017817547335,0.2815436191579626,0.24062863391034447,0.2644081468958773,0.11885168652784109,0.1399014851658247,0.1807548337249993,0.10215156268408493,0.1904343260917272,0.32940183367968634,0.30366485981179603,0.09464492459251606,0.1596390510299441,0.13475403870440983,0.3670404638077932,0.36036389190062856,0.29976155421060496,0.25689179967679376,0.25373691051940306,0.2105991629078057,0.08075181322599016,0.2494503309870425,0.33264588052553234,0.43090416704905726,0.17243395105378767,0.18345519378700903,0.31635283718205803,0.11899443184505203,0.2676333787070331,0.30795831446266736,0.23187645544333793,0.30203987376532226,0.2641330703491718,0.23040205923965845,0.32768630522032965,0.2065261609450284,0.3332415453740381,0.20484376939138346,0.37678027176849244,0.287009646216054,0.18077305444406822,0.2916134450878285,0.20346036867291034,0.3547761824964755,0.17176339291750248,0.047443585759265286
ADBE,0.4103234097893055,0.34900700176256616,0.4608722748447717,0.37317425680680166,0.3736110218179759,0.3013564170862592,0.32551327372063227,0.27078852171582585,0.40524620535096667,0.09108714040400664,0.022263331824128197,0.3601831939492044,0.39170497948973027,0.1082697293695782,0.2159490731952235,0.43124004548600814,0.24473692672240852,0.05652059742658916,0.12948398951506931,0.05236767214223399,0.09606734256380231,1.0,0.2525956013926689,0.2790333980310977,0.3657590699825805,0.42574459752390104,0.2833668120362431,0.19254559232480317,0.08942717828514207,0.5520611575784874,0.3346411376628782,0.4010558973693705,0.33209467369798445,0.16542082065022706,0.3873745567623922,0.304220723016707,0.004018380984631834,0.07741254942400952,0.37483524987013017,0.36845775899391225,-0.014891993919246298,0.40635900483970283,0.12803486836349925,0.43890389046121614,0.10147452689764831,0.3061680001497733,0.39965213782975273,0.42995024594160824,0.44732791053932736,0.15323866141697015,0.3490502540448151,0.23942048310055328,0.38816287359089,0.3637308040473489,0.2137802031442932,0.03908933632806901,0.32651185264609556,0.3445683055921172,0.33084601915682477,0.21199116983059849,0.030025447790867403,0.47107650585758704,0.40068191268615977,0.45112147767198985,0.1655187235881097,0.3760647210894566,0.38757286349614334,0.0333685673241476,0.3856625752698563,0.4190208535385229,0.44771192086318545,-0.05769912976968421,0.23468199173614646,0.2529834931304588,0.2889576872037921,0.38990531743848,0.4066085025225215,0.09002532439730883,-0.02769825470953344,-0.027195566769357523,0.3898874054816924,0.17099884264252882,0.4216639889377703,0.41805094282707994,0.08919004861453368,0.3238504878952601,0.16587193377442644,0.06510208432608502,0.14178686023394824,0.4241526636529894,0.10440517379355208,0.1193343018556043,0.3116687926913257,0.34245518348667087,0.2302062537342324,0.3719004272231125
WMT,0.4592834196134488,0.34871919174755356,0.3806565257436049,0.22676354776551066,0.23118501634112987,0.3878859266301617,0.21426289017633993,0.3159722605203507,0.3955162928183338,0.023478350002202653,0.1320201268228929,0.42895442831165975,0.44338816573926865,0.367880218991037,0.09566477188403147,0.45987337076876134,0.1574735320721251,0.08729593356831215,0.16379031960997567,0.2936933530320725,0.18936206718496942,0.2525956013926689,1.0,0.192171820624724,0.4315432336849358,0.3382398314608518,0.2199940240678955,0.2888393665874174,0.09775020289912949,0.318879473143699,0.3650123527585961,0.46294260794039604,0.24826348964125744,0.13227823665099372,0.38356746525448104,0.22136520904627743,0.21599759764945353,0.13364643425098005,0.31146565006654464,0.3532530859021395,0.1527978107740605,0.4177662015684379,0.2342212044226769,0.41183495877449083,0.1108151853192198,0.28617805019588227,0.32625786007865254,0.25962290864968557,0.4196205411211956,0.09820746849267338,0.40116694081390586,0.15753066125392876,0.3631269760650402,0.466482020076213,0.37319917674404673,0.11917385763851025,0.30305841210352874,0.30365592460957436,0.3911435621129331,0.25803233497896716,0.194528266440088,0.3769534628169786,0.43417457927312314,0.425983542362186,0.18984083903695137,0.3729730662515891,0.4543365149153312,0.2744752946439266,0.3202639205924247,0.42593838983856624,0.3410028370684577,0.1633264739107144,0.3809547358584376,0.26892592737703774,0.2792204859260232,0.3930130626699819,0.47288505337405307,0.10060926958575674,0.18616995567028896,0.20258822766857884,0.3265745254474757,0.12690349196568634,0.366125299625905,0.3656637143505827,0.1109670127021396,0.23540956461917706,0.2939830966013735,0.24935837754897372,0.08491790889180455,0.4085303833200063,0.07062201031805497,0.17987886804862524,0.3687534550878426,0.444310585565947,0.18051853691837957,0.2572795694367303
TMO,0.38899085375871695,0.20676881478783582,0.34424161327637715,0.2490906144629986,0.25330159034496746,0.341609200977625,0.25747268614350005,0.23556490621585574,0.28400456744735786,0.19172709378963584,0.2975448285248417,0.34113070013332564,0.41126894091268545,0.24022833716543354,0.32315879356445076,0.3820092639600291,0.3789832346573155,0.5863742642142353,0.4113167628611384,0.16251761926423763,0.46562502637250996,0.2790333980310977,0.192171820624724,1.0,0.3444922194096238,0.35662318820387956,0.8134223019313978,0.1582327234425035,0.4606026138295822,0.25647536445448615,0.03226335937031367,0.4095990499622768,0.28816507562994753,0.3096879981961092,0.4476550308171239,0.28272381296360677,-0.1284487734650124,0.17591195426397715,0.43574801880027897,0.28811817272172624,0.13873625645483872,0.3479429636797155,0.25827516269962203,0.3727811733057686,0.5475057308006631,0.341082627141169,0.44392839762226893,0.44940830868001785,0.47413692852704753,0.1209823278894057,0.212826411081169,0.4085834647072361,0.4159211873221912,0.3798316538539789,0.30410232869406506,0.12589094066163728,0.3139948192618862,0.23749566404452266,0.308614704798089,0.4291158987398458,0.1202102507530258,0.15618995478091735,0.31777715031491355,0.23865149996206436,0.34267610474203813,0.45869771468678927,0.469504285881807,0.025886441528258905,0.40228544701473673,0.4257013303329478,0.3384938212924295,-0.029546879032811283,0.28878362929312235,0.5042304261250686,0.36169140450857257,0.3694736714697732,0.3494998826954601,0.10969733965294803,0.03653145590976834,0.12496897504957413,0.34417254432887395,0.5288588117733977,0.4221775497284071,0.4135246889517771,0.23505418054666502,0.3837764519021707,0.19838023848470362,0.15604551584264656,0.4242726021587726,0.46403720120453845,0.2386322321524119,0.2843999749893817,0.22848675800049373,0.49163713970104533,0.33442929176532943,0.3281322695183269
